Unnamed: 0,Date,User,Tweet,Location,ppt
0,2023-03-27 14:11:19+00:00,alhassen3211,Ganjar Hebat dimata masyarakat Yogyakarta  Bersatu mendukung kebijakan pemerintah untuk memajukan negara ini  https://twitter #GanjarHebat,antapani Bandung,"['ganjar', 'hebat', 'mata', 'masyarakat', 'yogyakarta', 'satu', 'dukung', 'bijak', 'perintah', 'maju', 'negara', 'https', 'twitter', 'ganjarhebat']"
1,2023-03-27 14:03:36+00:00,faizlalala,"pak ganjar kerjabakti mawon pak, israel ben durusi cah cah","Borobudur, Indonesia","['pak', 'ganjar', 'kerjabakti', 'mawon', 'pak', 'israel', 'ben', 'durusi', 'cah', 'cah']"
2,2023-03-27 13:37:27+00:00,Trending_Issue,"Kenapa Ganjar menolak timnas Israel U20? Karena PDIP menolak

Kenapa Ganjar ngga melawan PDIP? Yg akan mencalonkan Ganjar kan PDIP

Gimana dengan pendukung  yg kecewa? Kali ini sikap Ganjar berbeda dengan beberapa pendukungnya, lalu pendukungnya mau gimana? Mau dukung Anies kah?",Jakarta,"['kenapa', 'ganjar', 'tolak', 'timnas', 'israel', 'u20', 'karena', 'pdip', 'tolak', 'kenapa', 'ganjar', 'ngga', 'lawan', 'pdip', 'yg', 'calon', 'ganjar', 'kan', 'pdip', 'gimana', 'dukung', 'yg', 'kecewa', 'kali', 'sikap', 'ganjar', 'beda', 'beberapa', 'dukung', 'lalu', 'dukung', 'mau', 'gimana', 'mau', 'dukung', 'anies', 'kah']"
3,2023-03-27 13:11:04+00:00,ismet1980,Ganjar berhasil melewati Tahun Tahun Sulit di Indonesia  Prestasi  Ganjar diakuin Dunia antara lain Infrastruktur dan Ekonomi #GanjarHebat,Cikutra Bandung,"['ganjar', 'hasil', 'lewat', 'tahun', 'tahun', 'sulit', 'indonesia', 'prestasi', 'ganjar', 'diakuin', 'dunia', 'infrastruktur', 'ekonomi', 'ganjarhebat']"
4,2023-03-27 13:11:04+00:00,alexoder1,"inilah Presidenku yang baik hati dan peduli terhadap rakyat, Kalimantan Tengah for  Ganjar Hebat  Presiden  Ganjar keren selal #GanjarHebat",Kiaracondong Bandung,"['ini', 'presiden', 'baik', 'hati', 'peduli', 'rakyat', 'kalimantan', 'tengah', 'for', 'ganjar', 'hebat', 'presiden', 'ganjar', 'keren', 'selal', 'ganjarhebat']"
5,2023-03-27 12:58:55+00:00,jecidi,"Pak Wayan koster cegah juga turist israel yg berkunjung ke Bali dong, kalo Pak Ganjar nolak mah lagi keselek dia tu",Jakarta,"['pak', 'wayan', 'koster', 'cegah', 'turist', 'israel', 'yg', 'kunjung', 'bal', 'dong', 'kalo', 'pak', 'ganjar', 'nolak', 'mah', 'keselek', 'tu']"
6,2023-03-27 12:41:14+00:00,alexxdavi,Kami masyarakat Kalimantan Tengah menyukai sosok pemimpin yang bekerja dengan nyata seperti Presiden  Ganjar  Bersama Presiden #GanjarHebat,Antapani Bandung,"['kami', 'masyarakat', 'kalimantan', 'tengah', 'suka', 'sosok', 'pimpin', 'kerja', 'nyata', 'presiden', 'ganjar', 'sama', 'presiden', 'ganjarhebat']"
7,2023-03-27 12:40:55+00:00,AlexanderVirula,Kami sangat mendukung pemerintahan Pak  Ganjar  Masyarakat sangat mengapresiasi keberhasilan presiden  Ganjar  https://tw #GanjarPresidenku,Bandung Kidul,"['kami', 'sangat', 'dukung', 'perintah', 'pak', 'ganjar', 'masyarakat', 'sangat', 'apresiasi', 'hasil', 'presiden', 'ganjar', 'https', 'tw', 'ganjarpresidenku']"
8,2023-03-27 12:11:22+00:00,alhassen3211,"pak  Ganjar Hebat selalu peduli pada rakyat, main-main pak ke Kalimantan Tengah hehehe  Kebijakan Presiden  Ganjar untuk kebai #GanjarHebat",antapani Bandung,"['pak', 'ganjar', 'hebat', 'selalu', 'peduli', 'rakyat', 'main', 'pak', 'kalimantan', 'tengah', 'hehehe', 'bijak', 'presiden', 'ganjar', 'kebai', 'ganjarhebat']"
9,2023-03-27 11:49:33+00:00,siticeriaselalu,"Bukankah sejak dulu udah berusaha menjatuhkan Ganjar? Gak suka banget kalau Ganjar semakin naik,eh skrg bilang kasihan

Alah asline dirimu seneng wae kok kl ganjar jatuh, sok sok an blg kasihan

Statemen ganjar gak ngaruh buat aku dkk aku, kalau ada yg berbelok rapopo monggo","Jawa Timur, Indonesia","['bukankah', 'sejak', 'dulu', 'udah', 'usaha', 'jatuh', 'ganjar', 'gak', 'suka', 'banget', 'kalau', 'ganjar', 'makin', 'naik', 'eh', 'skrg', 'bilang', 'kasihan', 'alah', 'asline', 'diri', 'neng', 'wae', 'kok', 'kl', 'ganjar', 'jatuh', 'sok', 'sok', 'an', 'blg', 'kasihan', 'statemen', 'ganjar', 'gak', 'ngaruh', 'buat', 'aku', 'dkk', 'aku', 'kalau', 'yg', 'belok', 'rapopo', 'monggo']"
10,2023-03-27 11:35:08+00:00,Achmadajaa,ganjar blunder kah?,"Jawa Tengah, Indonesia","['ganjar', 'blunder', 'kah']"
11,2023-03-27 11:23:58+00:00,natalsetio,Pembela Ganjar ngomongnya udah ngelebar bin ngelantur kemana mana. Klo Indonesia benar2 kena sanksi FIFA lantas apa yg akan diperbuat oleh seorang Ganjar Pranowo atau Wayan Koster? Trus selanjutnya PDIP mau berbuat apa??,JAKARTA INDONESIA,"['bela', 'ganjar', 'ngomongnya', 'udah', 'ngelebar', 'bin', 'ngelantur', 'mana', 'klo', 'indonesia', 'benar2', 'kena', 'sanksi', 'fifa', 'lantas', 'apa', 'yg', 'buat', 'orang', 'ganjar', 'pranowo', 'wayan', 'koster', 'trus', 'lanjut', 'pdip', 'mau', 'buat', 'apa']"
12,2023-03-27 10:57:40+00:00,AbdielTeofilus,Saya tidak akan pilih Ganjar,Indonesia,"['saya', 'pilih', 'ganjar']"
13,2023-03-27 10:40:59+00:00,alexoder1,"Pemerintahan  Ganjar bagus sekali, terdepan dalam mensejahterakan masyarakat  Bangga dengan keberhasilan pemerintah  https://t #GanjarHebat",Kiaracondong Bandung,"['perintah', 'ganjar', 'bagus', 'sekali', 'depan', 'sejahtera', 'masyarakat', 'bangga', 'hasil', 'perintah', 'https', 't', 'ganjarhebat']"
14,2023-03-27 10:24:58+00:00,pelesir_kopi,Ganjar &amp; Koster GOBLOK...!,Yogyakarta,"['ganjar', 'amp', 'koster', 'goblok']"
15,2023-03-27 10:11:44+00:00,Daniel_Moreno77,"Walaupun banyak yg menghujat pak Ganjar tapi aku tetap bakal pilih beliau.
Karena seburuk-buruknya anggapan orang ttg pak Ganjar masih lebih baik ketimbang anies 🤣🤣","Kota Surabaya, Jawa Timur","['walaupun', 'banyak', 'yg', 'hujat', 'pak', 'ganjar', 'aku', 'tetap', 'bakal', 'pilih', 'beliau', 'karena', 'buruk', 'anggap', 'orang', 'ttg', 'pak', 'ganjar', 'lebih', 'baik', 'ketimbang', 'anies']"
16,2023-03-27 10:03:18+00:00,faisalrosanto,yg bikin jijik kan penolakan timnas israel ditunggangi modelan ganjar,Kudus - Semarang,"['yg', 'bikin', 'jijik', 'kan', 'tolak', 'timnas', 'israel', 'tunggang', 'model', 'ganjar']"
17,2023-03-27 09:59:28+00:00,faisalrosanto,tak pikir spanduk ucapan terima kasih ke ganjar krn menolak timnas israel cuma editan netijen. tibaknya ada betulan terpasang di perempatan deket rumah 😂,Kudus - Semarang,"['tak', 'pikir', 'spanduk', 'ucap', 'terima', 'kasih', 'ganjar', 'krn', 'tolak', 'timnas', 'israel', 'cuma', 'edit', 'netijen', 'tibaknya', 'betul', 'pasang', 'empat', 'deket', 'rumah']"
18,2023-03-27 09:52:25+00:00,widinugroh,"Pange setelah drawing PD U-20 batal: Anjweng.. udah lama ngasih angin ke Ganjar lewat Asumsi, bela-belain bikin ide jelek B.E.D.A buat nempel Erick Thohir. Sekarang malah ga sinkron dan chaos gini. Pantek.","Yogyakarta, Indonesia","['pange', 'drawing', 'pd', 'u-20', 'batal', 'anjweng', 'udah', 'lama', 'ngasih', 'angin', 'ganjar', 'lewat', 'asumsi', 'bela-belain', 'bikin', 'ide', 'jelek', 'b', 'e', 'd', 'a', 'buat', 'nempel', 'erick', 'thohir', 'sekarang', 'malah', 'ga', 'sinkron', 'chaos', 'gin', 'pantek']"
19,2023-03-27 09:41:22+00:00,AlexMatutes,kita yakin dengan pemerintah. indonesia maju  bahu membahu membangun indoneseia. era  Ganjar pembangunan sangat masif  https:/ #GanjarHebat,Buahbatu Bandung,"['yakin', 'perintah', 'indonesia', 'maju', 'bahu', 'bahu', 'bangun', 'indoneseia', 'era', 'ganjar', 'bangun', 'sangat', 'masif', 'https', 'ganjarhebat']"
20,2023-03-27 09:41:03+00:00,ismet1980,Masyarakat Kalimantan Tengah bangga dengan Presiden  Ganjar  Rakyat Indonesia semakin terbantu dengan kebijakan Presiden  Ganj #GanjarHebat,Cikutra Bandung,"['masyarakat', 'kalimantan', 'tengah', 'bangga', 'presiden', 'ganjar', 'rakyat', 'indonesia', 'makin', 'bantu', 'bijak', 'presiden', 'ganj', 'ganjarhebat']"
21,2023-03-27 09:41:02+00:00,justforlol2000,"Pemerintahan  Ganjar bagus sekali, terdepan dalam mensejahterakan masyarakat  Bangga dengan keberhasilan pemerintah #Ganj #GanjarPresidenku",jatinangor Bandung,"['perintah', 'ganjar', 'bagus', 'sekali', 'depan', 'sejahtera', 'masyarakat', 'bangga', 'hasil', 'perintah', 'ganj', 'ganjarpresidenku']"
22,2023-03-27 09:35:16+00:00,mdgalihraka,"PSSI diem diem aja ni,ga ada statement apa,
Koster-Ganjar gimana?","Bali, Indonesia","['pssi', 'diem', 'diem', 'aja', 'ni', 'ga', 'statement', 'apa', 'koster-ganjar', 'gimana']"
23,2023-03-27 09:22:16+00:00,obito2020danzo,"Survei “Indikator Politik Indonesia” Ganjar Pranowo teratas dgn 30.8% suara.
Survei POLSTAT (Political Statistics) Prabowo Subianto teratas dgn 33% suara.
Survei IPO (Indonesia Political Opinion) Anies Baswedan teratas dgn 34.7% suara.
@detikcom
@CNNIndonesia
@kompascom","Jakarta Utara, DKI Jakarta","['survei', 'indikator', 'politik', 'indonesia', 'ganjar', 'pranowo', 'atas', 'dgn', '30', '8', 'suara', 'survei', 'polstat', 'political', 'statistics', 'prabowo', 'subianto', 'atas', 'dgn', '33', 'suara', 'survei', 'ipo', 'indonesia', 'political', 'opinion', 'anies', 'baswedan', 'atas', 'dgn', '34', '7', 'suara', 'detikcom', 'cnnindonesia', 'kompascom']"
24,2023-03-27 09:11:05+00:00,ismet1980,Masyakat Indonesia sangat mengapresiasi kepimpinan Presiden  Ganjar di bidang Infrastruktur  tetap semangat pak indonesia maju #GanjarHebat,Cikutra Bandung,"['masyakat', 'indonesia', 'sangat', 'apresiasi', 'pimpin', 'presiden', 'ganjar', 'bidang', 'infrastruktur', 'tetap', 'semangat', 'pak', 'indonesia', 'maju', 'ganjarhebat']"
25,2023-03-27 09:00:20+00:00,end877113,"Jika pemilu besok dilaksanakan antara Ganjar dan Gibran, aku pilih Gibran.",Majapahit,"['jika', 'milu', 'besok', 'laksana', 'ganjar', 'gibran', 'aku', 'pilih', 'gibran']"
26,2023-03-27 08:54:53+00:00,labiiiiiiiiiib_,"🇵🇸: main di AFC
🇮🇱: main di piala dunia U20
🇮🇩: di banned FIFA, sepakbola tiada, banyak pemain bola jadi pengangguran
Terima kasih pak @ganjarpranowo dan para anti israel wis blas ilang respect termasuk kalih panjenengan pak Ganjar. Sepakbola jangan di campuri dengan politik!","Blora, Indonesia","['main', 'afc', 'main', 'piala', 'dunia', 'u20', 'banned', 'fifa', 'sepakbola', 'tiada', 'banyak', 'main', 'bola', 'jadi', 'anggur', 'terima', 'kasih', 'pak', 'ganjarpranowo', 'anti', 'israel', 'wis', 'blas', 'ilang', 'respect', 'masuk', 'kalih', 'panjenengan', 'pak', 'ganjar', 'sepakbola', 'jangan', 'campur', 'politik']"
27,2023-03-27 08:42:52+00:00,GheaJhanaLie8,"Kalian harus bisa mencegah upaya koalisi Prabowo dan Ganjar, karena kalau tidak akan membuat kita kalah telak, bahkan sejak putaran pertama. Kelabui dan desak PDIP agar memunculkan calon terlemah. #Pilpres2024 Jarnas Anies Baswedan Kadrun Khilafah PKS Demokrat Nasdem Khilafah","Kota Batam, Kepulauan Riau","['kalian', 'cegah', 'upaya', 'koalisi', 'prabowo', 'ganjar', 'kalau', 'buat', 'kalah', 'telak', 'bahkan', 'sejak', 'putar', 'pertama', 'kelabu', 'desak', 'pdip', 'muncul', 'calon', 'lemah', 'pilpres2024', 'jarnas', 'anies', 'baswedan', 'kadrun', 'khilafah', 'pks', 'demokrat', 'nasdem', 'khilafah']"
28,2023-03-27 08:41:00+00:00,alexoder1,kita yakin dengan pemerintah. indonesia maju  bahu membahu membangun indoneseia. era  Ganjar pembangunan sangat masif  https:/ #GanjarHebat,Kiaracondong Bandung,"['yakin', 'perintah', 'indonesia', 'maju', 'bahu', 'bahu', 'bangun', 'indoneseia', 'era', 'ganjar', 'bangun', 'sangat', 'masif', 'https', 'ganjarhebat']"
29,2023-03-27 08:40:43+00:00,Dega_29,Ganjar sudah kehilangan banyak suara dari fans bola Indonesia.,"Sleman, Indonesia","['ganjar', 'hilang', 'banyak', 'suara', 'fans', 'bola', 'indonesia']"
30,2023-03-27 08:29:35+00:00,bzzrbeater_,Bro ganjar sakdurunge nyapres mending ngurusi dalan provinsi saestu tenan deh,Karesidenan Surakarta ,"['bro', 'ganjar', 'sakdurunge', 'nyapres', 'mending', 'ngurusi', 'dal', 'provinsi', 'saestu', 'tenan', 'deh']"
31,2023-03-27 08:09:36+00:00,NegarakuApa,"Dalam foto tersebut tampak terlihat Gubernur Jawa Tengah Ganjar Pranowo yang memegang ponsel dan mengambil selfie, | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['dalam', 'foto', 'sebut', 'tampak', 'lihat', 'gubernur', 'jawa', 'tengah', 'ganjar', 'pranowo', 'pegang', 'ponsel', 'ambil', 'selfie', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
32,2023-03-27 08:09:30+00:00,NegarakuApa,"Rangkaian kunker kali ini juga turut diwarnai dengan momen menarik saat Jokowi, Prabowo, dan Ganjar tampak berswafoto. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['rangkai', 'kunker', 'kali', 'turut', 'warna', 'momen', 'tarik', 'jokowi', 'prabowo', 'ganjar', 'tampak', 'berswafoto', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
33,2023-03-27 08:08:44+00:00,NegarakuApa,"Kunker yang turut dihadiri oleh Gubernur Jawa Tengah Ganjar Pranowo ini bertujuan untuk meninjau panen raya padi di Desa Lajer, Kabupaten Kebumen. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['kunker', 'turut', 'hadir', 'gubernur', 'jawa', 'tengah', 'ganjar', 'pranowo', 'tuju', 'tinjau', 'panen', 'raya', 'padi', 'desa', 'lajer', 'kabupaten', 'kebumen', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
34,2023-03-27 08:08:25+00:00,NegarakuApa,"bisa Prabowo-Ganjar, Ganjar-Prabowo, atau Prabowo-Puan. Semua tergantung proses negosiasi kedua partai papan atas tersebut,"" sebutnya. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['prabowo-ganjar', 'ganjar-prabowo', 'prabowo-puan', 'semua', 'gantung', 'proses', 'negosiasi', 'dua', 'partai', 'papan', 'atas', 'sebut', 'sebut', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
35,2023-03-27 08:07:46+00:00,NegarakuApa,"""Tantangannya, benarkah PDIP akan memberikan Golden Ticketnya kepada Ganjar Pranowo untuk bersanding dengan Prabowo? | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['tantang', 'benar', 'pdip', 'beri', 'golden', 'ticketnya', 'ganjar', 'pranowo', 'sanding', 'prabowo', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
36,2023-03-27 08:07:39+00:00,NegarakuApa,Dia mempertanyakan bagaimana nasib Puan Maharani jika Ganjar Pranowo lah yang maju dari PDIP. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET,jakarta,"['dia', 'tanya', 'bagaimana', 'nasib', 'puan', 'maharani', 'ganjar', 'pranowo', 'lah', 'maju', 'pdip', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
37,2023-03-27 08:07:20+00:00,NegarakuApa,"""Jika Golden Ticket PDIP diserahkan kepada Ganjar dan posisinya hanya menjadi nomor 2 atau Cawapres, maka sebenarnya itu menjadi 'pukulan telak' bagi PDIP. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['jika', 'golden', 'ticket', 'pdip', 'serah', 'ganjar', 'posisi', 'jadi', 'nomor', '2', 'cawapres', 'benar', 'jadi', 'pukul', 'telak', 'pdip', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
38,2023-03-27 08:06:36+00:00,NegarakuApa,"""Tidak mudah (mengalahkan duet Prabowo-Ganjar). Jika mencermati sudut lain di Koalisi Perubahan, | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['tidak', 'mudah', 'kalah', 'duet', 'prabowo-ganjar', 'jika', 'cermat', 'sudut', 'koalisi', 'ubah', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
39,2023-03-27 08:06:30+00:00,NegarakuApa,"Dia mengambil contoh figur capres Koalisi Perubahan, Anies Baswedan. Menurutnya, Anies-AHY atau Anies-Khofifah yang paling mungkin melawan duet Prabowo-Ganjar. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['dia', 'ambil', 'contoh', 'figur', 'capres', 'koalisi', 'ubah', 'anies', 'baswedan', 'turut', 'anies-ahy', 'anies-khofifah', 'paling', 'mungkin', 'lawan', 'duet', 'prabowo-ganjar', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
40,2023-03-27 08:06:23+00:00,NegarakuApa,"Selain itu, Umam juga menyebut duet Prabowo-Ganjar ini akan sulit dikalahkan dengan figur-figur yang ada sekarang ini. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['selain', 'itu', 'umam', 'sebut', 'duet', 'prabowo-ganjar', 'sulit', 'kalah', 'figur', 'sekarang', 'ini', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
41,2023-03-27 08:06:17+00:00,NegarakuApa,"Artinya, skema Prabowo-Ganjar atau Ganjar-Prabowo juga perlu mempertimbangkan seberapa kompetitif lawan politik yang akan dihadapinya,"" ucapnya. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['arti', 'skema', 'prabowo-ganjar', 'ganjar-prabowo', 'perlu', 'timbang', 'berapa', 'kompetitif', 'lawan', 'politik', 'hadap', 'ucap', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
42,2023-03-27 08:05:44+00:00,NegarakuApa,"""Prabowo-Ganjar atau Ganjar-Prabowo membawa peluang kemenangan cukup besar. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['prabowo-ganjar', 'ganjar-prabowo', 'bawa', 'peluang', 'menang', 'cukup', 'besar', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
43,2023-03-27 08:05:31+00:00,NegarakuApa,Pakar Politik Khoirul Umam menyampaikan duet Prabowo dan Ganjar Pranowo mempunyai peluang kemenangan cukup besar di 2024. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET,jakarta,"['pakar', 'politik', 'khoirul', 'umam', 'sampai', 'duet', 'prabowo', 'ganjar', 'pranowo', 'punya', 'peluang', 'menang', 'cukup', 'besar', '2024', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
44,2023-03-27 08:05:19+00:00,NegarakuApa,Momen itu pun banyak dikaitkan dengan duet Prabowo dan Ganjar di 2024. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET,jakarta,"['momen', 'banyak', 'kait', 'duet', 'prabowo', 'ganjar', '2024', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
45,2023-03-27 08:05:13+00:00,NegarakuApa,Presiden Joko Widodo (Jokowi) tampak semringah saat berfoto bersama Menhan Prabowo Subianto dan Gubernur Jateng Ganjar Pranowo dalam panen raya di Kebumen. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET,jakarta,"['presiden', 'joko', 'widodo', 'jokowi', 'tampak', 'semringah', 'foto', 'sama', 'menhan', 'prabowo', 'subianto', 'gubernur', 'jateng', 'ganjar', 'pranowo', 'panen', 'raya', 'kebumen', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
46,2023-03-27 08:05:06+00:00,NegarakuApa,Duet Prabowo-Ganjar Diprediksi Tak Mudah Dikalahkan | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET,jakarta,"['duet', 'prabowo-ganjar', 'prediksi', 'tak', 'mudah', 'kalah', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
47,2023-03-27 08:04:34+00:00,NegarakuApa,"""Dan bisa saja masih mungkin membawa Ganjar juga ke Prabowo. Tetapi yang terbaca Jokowi lebih banyak bersama Prabowo,"" tambahnya. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['dan', 'mungkin', 'bawa', 'ganjar', 'prabowo', 'tetapi', 'baca', 'jokowi', 'lebih', 'banyak', 'sama', 'prabowo', 'tambah', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
48,2023-03-27 08:04:15+00:00,NegarakuApa,"Meskipun sebelumnya juga ada isyarat dukungan Jokowi mengarah pada Ganjar Pranowo. Namun, dalam perkembangan selanjutnya terjadi polemik di PDI-P mengenai pencapresan Ganjar. | Prabowo Subianto #PrabowoPemersatu #BangkitBersamaET",jakarta,"['meski', 'belum', 'isyarat', 'dukung', 'jokowi', 'arah', 'ganjar', 'pranowo', 'namun', 'kembang', 'lanjut', 'jadi', 'polemik', 'pdi-p', 'kena', 'pencapresan', 'ganjar', 'prabowo', 'subianto', 'prabowopemersatu', 'bangkitbersamaet']"
49,2023-03-27 07:40:53+00:00,OssmooohA,Hayuukkk berikan dukungan bersama untuk kebijakan ini  Masyarakat Yogyakarta sangat bangga dengan Pak  Ganjar  https://tw #GanjarPresidenku,punclut Bandung,"['hayuukkk', 'ikan', 'dukung', 'sama', 'bijak', 'masyarakat', 'yogyakarta', 'sangat', 'bangga', 'pak', 'ganjar', 'https', 'tw', 'ganjarpresidenku']"
50,2023-03-27 07:17:49+00:00,mihrabku,"Jangan berlebihan dukung Anies. Ke Prabowo dan Ganjar? Dua orang ini sangat tak layak didukung. Karakter mereka sangat temperamental. Tapi tampilan di area publik, seolah-olah lembut dan bersahaja. Bohong semua. 

Jagan berlebihan dukung Anies. Doakan saja jadi Presiden RI.",Indonesia,"['jangan', 'lebih', 'dukung', 'anies', 'ke', 'prabowo', 'ganjar', 'dua', 'orang', 'sangat', 'tak', 'layak', 'dukung', 'karakter', 'sangat', 'temperamental', 'tapi', 'tampil', 'area', 'publik', 'olah', 'lembut', 'sahaja', 'bohong', 'semua', 'jagan', 'lebih', 'dukung', 'anies', 'doa', 'jadi', 'presiden', 'ri']"
51,2023-03-27 07:06:05+00:00,bayuekob,Tumben2an Ganjar ambil keputusan yang gak populer 🧐,"Kota Surabaya, Jawa Timur","['tumben2an', 'ganjar', 'ambil', 'putus', 'gak', 'populer']"
52,2023-03-27 06:41:03+00:00,ismet1980,Daftar Keberhasilan Pak  Ganjar Dalam Bidang Infrastruktur!! termasuk Sumatera Selatan  Keberhasilan Pak  Ganjar Dalam Pemulih #GanjarHebat,Cikutra Bandung,"['daftar', 'hasil', 'pak', 'ganjar', 'dalam', 'bidang', 'infrastruktur', 'masuk', 'sumatera', 'selatan', 'hasil', 'pak', 'ganjar', 'dalam', 'pulih', 'ganjarhebat']"
53,2023-03-27 06:40:35+00:00,_Epelan,"Sempat kepikiran 24 keknya milih ganjar deh, setelah di pikir ulang keknya anies aja udah.",Palangkaraya,"['sempat', 'pikir', '24', 'kek', 'milih', 'ganjar', 'deh', 'pikir', 'ulang', 'kek', 'anies', 'aja', 'udah']"
54,2023-03-27 06:33:21+00:00,cerpelailogam,Lagi sadar nek Pak Hartono ki dosene Ganjar! 🤣,"Kota Yogyakarta, Yogyakarta","['lagi', 'sadar', 'nek', 'pak', 'hartono', 'ki', 'dosene', 'ganjar']"
55,2023-03-27 06:18:38+00:00,henryudha,kalo di ban gara2 si ganjar + koster. epic banget bola indon ini :))),Indonesia,"['kalo', 'ban', 'gara2', 'si', 'ganjar', 'koster', 'epic', 'banget', 'bola', 'indon']"
56,2023-03-27 06:16:29+00:00,Arifnaleraja,"PDIP, kepala daerah Bali dab Ganjar Pranowo yang hobi ikut ikutan naik panggung harusnya belajar dari fans Celtic FC yang mendukung perjuangan Palestina. Niat kalian cuma demi ceruk 2024 sih. Pamrih.","Jakarta Utara, DKI Jakarta","['pdip', 'kepala', 'daerah', 'bal', 'dab', 'ganjar', 'pranowo', 'hobi', 'ikut', 'ikut', 'naik', 'panggung', 'harus', 'ajar', 'fans', 'celtic', 'fc', 'dukung', 'juang', 'palestina', 'niat', 'kalian', 'cuma', 'ceruk', '2024', 'sih', 'pamrih']"
57,2023-03-27 06:11:07+00:00,justforlol2000,"Kemajuan bisa tercipta dengan kebersamaan, warga Sumatera Selatan dukung Pak  Ganjar  Sumatera Selatan Mendukung kebijaka #GanjarPresidenku",jatinangor Bandung,"['maju', 'cipta', 'sama', 'warga', 'sumatera', 'selatan', 'dukung', 'pak', 'ganjar', 'sumatera', 'selatan', 'dukung', 'kebijaka', 'ganjarpresidenku']"
58,2023-03-27 05:54:30+00:00,AaKunaepii,"fix ya ganjar NO
erick NO","Serpong, Indonesia","['fix', 'ganjar', 'no', 'erick', 'no']"
59,2023-03-27 05:41:15+00:00,alexxdavi,"Selalu ramah Pak  Ganjar, dengan bersama  Ganjar kita pasti bisa bangkit  Pemerintah Pak  Ganjar terbaik dan terdepan  https:/ #GanjarHebat",Antapani Bandung,"['selalu', 'ramah', 'pak', 'ganjar', 'sama', 'ganjar', 'bangkit', 'perintah', 'pak', 'ganjar', 'baik', 'depan', 'https', 'ganjarhebat']"
60,2023-03-27 05:41:11+00:00,patrickcaverna,"Ganjar Bapak Presiden Terhebat, rakyat Kalimantan Tengah mendukungmu  Terima Kasih Presiden  Ganjar atas dedikasimu, kami di  #GanjarHebat",Dago Bandung,"['ganjar', 'bapak', 'presiden', 'hebat', 'rakyat', 'kalimantan', 'tengah', 'dukung', 'terima', 'kasih', 'presiden', 'ganjar', 'atas', 'dedikasi', 'ganjarhebat']"
61,2023-03-27 05:11:36+00:00,alexxdavi,"Sumatera Selatan mendukung Pak  Ganjar, karenanya Ekonomi Indonesia Tumbuh diatas 5 Persen  Presiden  Ganjar dikagumi masyarak #GanjarHebat",Antapani Bandung,"['sumatera', 'selatan', 'dukung', 'pak', 'ganjar', 'karena', 'ekonomi', 'indonesia', 'tumbuh', 'atas', '5', 'persen', 'presiden', 'ganjar', 'kagum', 'masyarak', 'ganjarhebat']"
62,2023-03-27 05:11:31+00:00,alhassen3211,"Presiden  Ganjar memajukan perekonomian termasuk Sumatera Selatan  Presiden  Ganjar, adalah presiden yang menjunjung nilai-nil #GanjarHebat",antapani Bandung,"['presiden', 'ganjar', 'maju', 'ekonomi', 'masuk', 'sumatera', 'selatan', 'presiden', 'ganjar', 'presiden', 'junjung', 'nilai-nil', 'ganjarhebat']"
